dt,dt_iso,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
1585436400,2020-03-28 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.94,-8.82,-0.7,2,1037,51,9.8,350,0
1585440000,2020-03-29 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.8,-8.12,-1.18,2,1037,55,8.7,350,0
1585443600,2020-03-29 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.31,-7.51,-2,1.11,1038,59,7.2,360,0
1585447200,2020-03-29 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,-0.03,-7.08,-2.57,1.11,1039,64,6.2,360,0
1585450800,2020-03-29 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,-0.46,-8,-3.56,1,1039,59,6.7,360,0
1585454400,2020-03-29 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,-0.65,-6.93,-3.9,0.56,1039,67,5.1,340,0
1585458000,2020-03-29 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,-0.89,-7.6,-4.26,0.56,1039,68,5.7,10,0
1585461600,2020-03-29 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,-0.97,-6.21,-3.57,0.56,1040,68,3.6,360,0
1585465200,2020-03-29 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.08,-7.31,-2.09,1.11,1040,64,6.7,340,0
1585468800,2020-03-29 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.85,-6.05,-0.75,2,1040,51,5.7,350,75
1585472400,2020-03-29 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.46,-4.53,0.56,2.18,1040,55,4.6,350,40
1585476000,2020-03-29 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.2,-2.32,1.11,3,1039,55,2.6,280,75
1585479600,2020-03-29 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.71,-2.24,1.9,3.01,1039,64,3.6,290,40
1585483200,2020-03-29 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.56,-2.35,2,4.44,1038,64,5.1,300,75
1585486800,2020-03-29 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.86,-4.04,2.32,5,1037,56,7.7,310,75
1585490400,2020-03-29 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.62,-4.9,1.62,5,1036,60,8.7,290,75
1585494000,2020-03-29 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.38,-6.06,1.11,4,1035,69,8.7,280,75
1585497600,2020-03-29 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.27,-5.43,0.56,4,1034,86,8.2,310,75
1585501200,2020-03-29 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.47,-0.51,1.11,4,1033,86,1.5,360,40
1585504800,2020-03-29 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.67,-0.7,1.11,4,1033,86,2.1,300,75
1585508400,2020-03-29 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.94,-2.49,1.11,4.44,1032,86,5.1,320,75
1585512000,2020-03-29 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.58,-1.75,1.67,5,1031,86,5.1,290,75
1585515600,2020-03-29 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.1,-3.32,2.22,5,1030,86,8.2,310,75
1585519200,2020-03-29 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.39,-3.33,2.72,5.56,1030,86,8.7,310,90
1585522800,2020-03-29 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.43,-2.58,2.78,6,1029,86,7.7,320,75
1585526400,2020-03-30 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.4,-2.97,2.86,5,1029,86,8.2,320,75
1585530000,2020-03-30 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.93,-3.33,2.77,5,1028,80,7.7,340,75
1585533600,2020-03-30 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.67,-2.77,2.22,5,1028,86,6.7,330,75
1585537200,2020-03-30 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.65,-2.25,2.22,5,1027,80,5.7,340,20
1585540800,2020-03-30 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.37,-1.64,1.67,5,1027,86,4.6,340,40
1585544400,2020-03-30 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.15,-2.05,1.67,4,1027,80,4.6,350,20
1585548000,2020-03-30 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.4,-2.11,1.92,5,1027,80,5.1,340,20
1585551600,2020-03-30 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.96,0.28,2.05,5,1028,80,2.6,30,40
1585555200,2020-03-30 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.68,0.62,3.35,5.56,1029,75,3.1,10,40
1585558800,2020-03-30 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.26,1.64,4.44,6,1029,75,2.6,10,20
1585562400,2020-03-30 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.8,2.11,5,6.11,1029,70,2.6,20,40
1585566000,2020-03-30 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.39,2.28,5.39,7,1029,65,3.1,340,40
1585569600,2020-03-30 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.42,-1.96,5.17,7,1029,67,9.3,340,20
1585573200,2020-03-30 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.34,-1.98,5.46,7,1030,56,8.7,340,20
1585576800,2020-03-30 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.96,1.4,5.35,8,1030,61,5.1,290,40
1585580400,2020-03-30 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.56,0.56,4.98,8,1030,62,5.7,300,40
1585584000,2020-03-30 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.46,0.12,4.76,8,1030,52,5.7,330,20
1585587600,2020-03-30 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.74,-1.6,4.44,7,1030,56,7.2,330,20
1585591200,2020-03-30 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.9,-1.38,3.31,6,1030,60,5.7,330,20
1585594800,2020-03-30 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.98,-1.5,1.67,5,1031,65,4.6,330,20
1585598400,2020-03-30 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.57,-1.96,1.11,5,1031,65,4.6,340,20
1585602000,2020-03-30 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.93,-2.22,0,5,1031,69,4.1,340,20
1585605600,2020-03-30 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.41,-2.71,-0.62,5,1031,73,4.1,340,0
1585609200,2020-03-30 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.92,-1.07,-1.29,4,1031,74,1,40,0
1585612800,2020-03-31 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.03,-3.08,-1.8,2.78,1031,80,2.64,359,0
1585616400,2020-03-31 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.29,-1.86,-1.33,2.58,1031,86,1.5,0,0
1585620000,2020-03-31 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.67,-2.56,-1.5,2.5,1031,86,1.5,130,0
1585623600,2020-03-31 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.76,-2.52,-1.67,2.23,1031,83,1.5,160,0
1585627200,2020-03-31 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.25,-1.62,-1.11,3.33,1030,83,1,0,75
1585630800,2020-03-31 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.35,-2.21,-1.67,3.33,1030,86,2.1,150,75
1585634400,2020-03-31 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.87,-1.59,-0.56,5,1029,87,2.1,140,75
1585638000,2020-03-31 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.71,-0.58,0,6.11,1029,89,2.1,140,75
1585641600,2020-03-31 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.52,0.46,1.11,6.11,1028,93,2.1,160,75
1585645200,2020-03-31 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.56,-0.01,3.33,7,1027,81,5.7,270,75
1585648800,2020-03-31 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.97,0.47,4.72,7,1027,81,5.7,270,75
1585652400,2020-03-31 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.26,0.65,5.32,7.22,1026,87,6.2,250,75
1585656000,2020-03-31 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.36,0.42,5.38,7.22,1025,87,6.7,270,75
1585659600,2020-03-31 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.77,1.06,5.45,8,1024,81,6.2,270,75
1585663200,2020-03-31 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.51,0.41,5.51,7.22,1024,81,6.7,280,75
1585666800,2020-03-31 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.36,0.23,5.56,7,1023,81,6.7,290,75
1585670400,2020-03-31 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.41,0.1,5,8,1022,75,6.7,280,75
1585674000,2020-03-31 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.1,-0.43,5,7,1021,81,7.2,290,75
1585677600,2020-03-31 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.03,0.54,5,7,1020,81,5.7,290,75
1585681200,2020-03-31 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.57,0.18,4.44,6.11,1020,87,5.7,290,75
1585684800,2020-03-31 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.53,0.56,4.44,6.11,1020,87,5.1,300,75
1585688400,2020-03-31 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.31,-0.47,4.44,6,1019,87,6.2,290,75
1585692000,2020-03-31 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.41,0.41,4.44,6.11,1018,87,5.1,280,75
1585695600,2020-03-31 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.32,-0.11,3.89,6.11,1017,87,5.7,280,75
1585699200,2020-04-01 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.23,0.38,3.89,6.11,1017,93,5.1,290,75
1585702800,2020-04-01 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.31,0.65,3.89,6.11,1016,87,4.6,290,75
1585706400,2020-04-01 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.22,0.37,3.89,6,1015,81,4.6,280,75
1585710000,2020-04-01 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.09,0.21,3.89,6,1014,81,4.6,290,75
1585713600,2020-04-01 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.24,0.91,3.89,6.11,1013,87,4.1,260,75
1585717200,2020-04-01 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.37,0.89,4.36,6.11,1013,93,4.6,280,75
1585720800,2020-04-01 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.57,-1.22,4.44,6.11,1013,87,7.7,290,75
1585724400,2020-04-01 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.96,0.29,5,7,1012,87,6.2,280,75
1585728000,2020-04-01 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.97,0.12,5,7,1012,81,6.2,280,75
1585731600,2020-04-01 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.02,0.18,5,7,1011,81,6.2,270,75
1585735200,2020-04-01 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.47,1.06,5.56,7,1011,81,5.7,270,75
1585738800,2020-04-01 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.43,0.85,5.56,7,1010,87,6.2,260,90
1585742400,2020-04-01 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.16,0.18,5,7,1009,87,6.7,240,90
1585746000,2020-04-01 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.88,-0.15,5,7,1008,87,6.7,250,75
1585749600,2020-04-01 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.07,-1.33,5,7,1007,87,8.7,240,75
1585753200,2020-04-01 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.22,-0.8,5,7,1006,87,8.2,250,75
1585753200,2020-04-01 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.22,-0.8,5,7,1006,87,8.2,250,75
1585756800,2020-04-01 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.22,-1.38,5,7,1005,93,9.3,250,75
1585756800,2020-04-01 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.22,-1.38,5,7,1005,93,9.3,250,75
1585760400,2020-04-01 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.18,0.04,5,7,1005,93,7.2,260,75
1585764000,2020-04-01 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.7,-2.36,4.44,6.11,1004,81,9.3,290,75
1585767600,2020-04-01 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.36,-0.42,3.89,6.11,1005,75,5.7,310,75
1585771200,2020-04-01 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.35,-2.35,3.89,6.11,1004,81,8.7,270,75
1585774800,2020-04-01 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.4,-0.2,3.89,6.11,1004,81,5.7,270,75
1585778400,2020-04-01 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.41,-0.53,3.89,6.11,1004,81,6.2,270,75
1585782000,2020-04-01 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.33,-0.8,3.89,6.11,1003,75,6.2,290,75
1585785600,2020-04-02 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.21,-0.42,3.89,6.11,1003,81,5.7,250,75
1585789200,2020-04-02 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.92,-2.18,3.33,6,1002,80,7.7,280,75
1585792800,2020-04-02 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.89,-1.35,3.89,6.11,1000,86,6.7,250,75
1585796400,2020-04-02 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.16,-1.35,3.33,6.11,999,75,6.7,220,75
1585800000,2020-04-02 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.96,-1.93,3.33,6.11,997,75,7.2,220,75
1585803600,2020-04-02 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.12,-3.22,3.33,6.11,995,75,9.3,240,75
1585807200,2020-04-02 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.08,-3.61,3.89,6.11,993,75,9.8,220,75
1585810800,2020-04-02 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.42,-3.74,4.35,6.11,991,81,10.8,220,75
1585814400,2020-04-02 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.2,-8.24,3.71,5,989,86,15.4,270,75
1585814400,2020-04-02 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.2,-8.24,3.71,5,989,86,15.4,270,75
1585818000,2020-04-02 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.14,-5.09,2.78,5.56,989,86,10.8,260,75
1585821600,2020-04-02 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.93,-7.96,1.62,3.89,988,86,12.9,280,75
1585825200,2020-04-02 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.09,-9.6,1.61,4.44,988,83,15.4,270,75
1585828800,2020-04-02 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.49,-7.23,3.13,5,988,60,13.4,270,40
1585832400,2020-04-02 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.28,-8.86,2.78,5,987,60,15.4,260,75
1585836000,2020-04-02 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.64,-8.09,3.33,6,986,73,15.4,260,75
1585839600,2020-04-02 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.18,-10.73,2.8,5,986,75,18.5,280,75
1585843200,2020-04-02 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.99,-7.25,2.22,5.56,987,80,13.4,280,75
1585846800,2020-04-02 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.98,-10.96,2.86,5,988,75,18.5,300,40
1585850400,2020-04-02 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.6,-8.68,1.67,5,990,69,14.4,300,75
1585854000,2020-04-02 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.72,-7.05,2.22,5,991,70,12.3,330,75
1585857600,2020-04-02 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.62,-7.88,2.22,5,992,72,13.4,310,75
1585861200,2020-04-02 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.5,-7.96,2.14,4.44,993,74,13.4,300,40
1585864800,2020-04-02 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.25,-9.08,1.8,4.44,994,69,14.4,310,75
1585868400,2020-04-02 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.95,-9.19,1.45,4,995,64,13.9,310,40
1585872000,2020-04-03 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.5,-8.87,1.25,4,996,69,12.9,310,40
1585875600,2020-04-03 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.42,-7.26,0,2.78,997,82,9.3,310,75
1585879200,2020-04-03 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.41,-8.37,0,2.78,997,80,10.8,280,75
1585882800,2020-04-03 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.05,-6.25,-0.56,2.04,998,80,7.2,320,75
1585886400,2020-04-03 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.23,-6.75,-0.56,2.22,999,80,8.2,310,40
1585890000,2020-04-03 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.31,-8.13,0,2.22,1000,80,10.3,330,75
1585893600,2020-04-03 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.49,-7.05,0.11,3,1001,69,8.7,320,75
1585897200,2020-04-03 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.54,-7.92,-0.56,1.87,1002,78,8.7,310,75
1585897200,2020-04-03 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.54,-7.92,-0.56,1.87,1002,78,8.7,310,75
1585900800,2020-04-03 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.73,-5.43,0,1.94,1003,86,5.7,320,75
1585904400,2020-04-03 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.24,-3.89,0,3,1004,79,4.1,320,40
1585908000,2020-04-03 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.71,-3.92,0,3,1005,85,5.1,280,40
1585911600,2020-04-03 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.35,-7.09,1.67,3,1005,74,10.3,330,75
1585915200,2020-04-03 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.07,-4.77,0,4,1006,79,6.7,340,40
1585918800,2020-04-03 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.82,-4.04,1.67,4,1007,74,6.7,340,40
1585922400,2020-04-03 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.94,-5.08,0,4,1008,72,6.7,260,75
1585926000,2020-04-03 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.86,-4.25,2,4,1008,64,6.7,290,75
1585929600,2020-04-03 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.59,-4.65,1.67,3.33,1009,74,7.2,320,75
1585933200,2020-04-03 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.66,-3.65,1.58,4,1009,69,5.7,290,40
1585936800,2020-04-03 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.01,-4.82,1.08,2.79,1010,80,6.7,270,75
1585940400,2020-04-03 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.17,-2.55,-0.3,2.61,1010,80,2.1,360,40
1585944000,2020-04-03 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.78,-4.26,-1.25,2.46,1011,86,4.1,360,75
1585947600,2020-04-03 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.52,-3.55,-1.49,2.22,1011,67,2.1,120,75
1585951200,2020-04-03 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.41,-3.98,-1.67,2.28,1012,69,2.6,150,75
1585954800,2020-04-03 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.85,-2.72,-1.34,2.22,1012,69,1.5,60,90
1585958400,2020-04-04 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.98,-3.65,-1.44,3.33,1013,71,3.1,140,75
1585962000,2020-04-04 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.52,-3.02,-2.46,2.78,1013,72,1.5,0,75
1585965600,2020-04-04 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.65,-3.7,-1.11,2.22,1013,86,3.1,130,90
1585969200,2020-04-04 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.67,-3.56,-1.11,2.78,1014,75,2.6,150,0
1585972800,2020-04-04 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.48,-2.69,-3.1,2.22,1014,86,1.37,255,90
1585976400,2020-04-04 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.5,-3.52,-2.22,2.78,1014,86,2.6,70,75
1585980000,2020-04-04 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,0.77,-4.29,-1.59,2.78,1015,85,4.1,130,75
1585983600,2020-04-04 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,1.39,-3.21,-0.22,2.78,1016,86,3.6,130,75
1585987200,2020-04-04 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,2.56,-2.25,0.96,3.89,1016,85,4.1,150,75
1585990800,2020-04-04 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,3.19,-2,1.67,4,1016,80,4.6,140,75
1585994400,2020-04-04 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.08,-1.12,2.78,5,1016,75,4.6,120,75
1585998000,2020-04-04 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.44,0.13,3.33,6,1017,80,3.6,130,75
1586001600,2020-04-04 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,4.81,0.42,3.89,6,1017,75,3.6,90,75
1586005200,2020-04-04 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.22,0.54,4.44,6.06,1017,75,4.1,120,75
1586008800,2020-04-04 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.56,1.11,5,6.12,1018,81,4.1,150,75
1586012400,2020-04-04 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.85,1.12,5.03,6.67,1018,70,4.1,150,75
1586016000,2020-04-04 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.05,1.15,5,7,1018,75,4.6,150,75
1586019600,2020-04-04 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.94,0.86,4.84,7,1018,81,5.1,160,75
1586023200,2020-04-04 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.88,1.14,4.32,7,1018,81,4.6,160,75
1586026800,2020-04-04 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.68,0.73,4,6.67,1019,87,5.1,160,75
1586030400,2020-04-04 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.88,1.5,4.09,7,1019,93,4.6,160,75
1586034000,2020-04-04 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.04,0.74,4.19,7,1020,87,5.7,170,75
1586037600,2020-04-04 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,5.88,1.5,4.53,6.67,1020,93,4.6,150,75
1586041200,2020-04-04 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.23,1.73,4.58,7,1020,87,4.6,160,75
1586044800,2020-04-05 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.34,0.75,4.69,7.22,1020,87,6.2,150,75
1586048400,2020-04-05 01:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.37,1.55,4.91,7.22,1021,87,5.1,150,75
1586052000,2020-04-05 02:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.39,1.57,5.04,7.22,1020,87,5.1,140,75
1586055600,2020-04-05 03:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.48,1.68,5.16,7.22,1020,87,5.1,150,75
1586059200,2020-04-05 04:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.57,0.67,5.16,7.22,1020,87,6.7,150,75
1586062800,2020-04-05 05:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.63,1.09,5.03,7.22,1021,87,6.2,160,75
1586066400,2020-04-05 06:00:00 +0000 UTC,Stavanger,58.969976,5.733107,6.89,1.36,5.07,8,1021,75,5.7,150,75
1586070000,2020-04-05 07:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.08,0.01,5.26,8,1022,70,7.7,150,75
1586073600,2020-04-05 08:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.56,1.48,5.35,9,1022,66,6.2,150,75
1586077200,2020-04-05 09:00:00 +0000 UTC,Stavanger,58.969976,5.733107,7.69,1.28,5.98,9,1022,66,6.7,150,40
1586080800,2020-04-05 10:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.48,0.18,7.68,9,1022,70,9.8,160,75
1586084400,2020-04-05 11:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.78,1.74,8.33,11,1022,62,9.3,160,40
1586088000,2020-04-05 12:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.79,2.83,8.89,12,1022,50,8.7,150,0
1586091600,2020-04-05 13:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.44,2.84,9.53,13,1022,43,9.3,150,0
1586095200,2020-04-05 14:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.21,2.59,8.89,13,1021,43,9.3,160,0
1586098800,2020-04-05 15:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.36,2.4,9.59,13,1020,43,9.8,150,0
1586102400,2020-04-05 16:00:00 +0000 UTC,Stavanger,58.969976,5.733107,11.46,2.17,9.36,13,1020,43,10.3,150,0
1586106000,2020-04-05 17:00:00 +0000 UTC,Stavanger,58.969976,5.733107,10.22,2.18,9.09,11.11,1019,50,8.7,150,0
1586109600,2020-04-05 18:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.82,2.36,8.88,10.56,1018,57,8.2,140,0
1586113200,2020-04-05 19:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.48,2.2,8.33,10.56,1018,63,8.2,140,0
1586116800,2020-04-05 20:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.17,1.49,8.33,10,1018,63,8.7,140,0
1586120400,2020-04-05 21:00:00 +0000 UTC,Stavanger,58.969976,5.733107,8.89,0.79,7.84,10,1017,53,8.7,140,0
1586124000,2020-04-05 22:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.16,1.45,8.33,10,1017,53,8.2,140,0
1586127600,2020-04-05 23:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.92,2.54,8.18,11.11,1016,50,7.7,140,0
1586131200,2020-04-06 00:00:00 +0000 UTC,Stavanger,58.969976,5.733107,9.87,1.65,8.07,11.11,1016,57,9.3,130,98
