,Hours,NO1,NO2,NO3,NO4,NO5,NO,city_name,lat,lon,temp,feels_like,temp_min,temp_max,pressure,humidity,wind_speed,wind_deg,clouds_all
29-10-2020,20 - 21,4797,4584,3347,2398,2074,17199,Stavanger,58.969976,5.733107,8.8,2.66,6.77,10,1003,87,7.7,160,75
29-10-2020,21 - 22,4674,4444,3308,2347,2023,16796,Stavanger,58.969976,5.733107,8.79,2.64,7.37,10.3,1003,87,7.7,160,75
29-10-2020,22 - 23,4451,4254,3198,2211,1991,16105,Stavanger,58.969976,5.733107,8.81,3.59,7.45,10.45,1003,93,6.7,170,75
29-10-2020,23 - 00,4220,4098,3080,2231,1872,15501,Stavanger,58.969976,5.733107,9.23,4.23,7.93,10.52,1002,87,6.2,150,75
30-10-2020,00 - 01,4072,4050,3009,2123,1806,15060,Stavanger,58.969976,5.733107,9.55,5.21,8.4,10.53,1001,93,5.7,140,75
30-10-2020,01 - 02,3922,3975,2974,1945,1784,14599,Stavanger,58.969976,5.733107,10.04,5.23,8.81,11,1000,87,6.2,150,75
30-10-2020,02 - 03,3894,3899,2978,2047,1730,14549,Stavanger,58.969976,5.733107,9.87,4.32,8.88,11,999,87,7.2,160,75
30-10-2020,03 - 04,3876,3854,3020,2078,1742,14569,Stavanger,58.969976,5.733107,9.56,4.52,8.89,11,999,93,6.7,150,75
30-10-2020,04 - 05,3941,3963,3028,2040,1766,14737,Stavanger,58.969976,5.733107,9.31,5.1,8.33,10.31,998,87,5.1,120,75
30-10-2020,05 - 06,4129,3954,3109,2130,1784,15105,Stavanger,58.969976,5.733107,9.3,5.09,8.33,10.36,997,87,5.1,120,75
30-10-2020,06 - 07,4610,4269,3216,2250,1882,16228,Stavanger,58.969976,5.733107,9.22,4.22,8.52,10.37,996,87,6.2,130,75
30-10-2020,07 - 08,5184,4646,3398,2363,2047,17639,Stavanger,58.969976,5.733107,9.24,3.54,8.48,10.58,995,87,7.2,140,75
30-10-2020,08 - 09,5352,4736,3464,2410,2052,18013,Stavanger,58.969976,5.733107,9.76,4.07,8.69,11.16,995,93,7.7,140,75
30-10-2020,09 - 10,5367,4827,3424,2400,2060,18077,Stavanger,58.969976,5.733107,10.82,5.4,9.18,12,996,93,7.7,200,90
30-10-2020,10 - 11,5318,4812,3410,2402,2075,18016,Stavanger,58.969976,5.733107,11.05,6.4,9.53,12,996,93,6.7,200,75
30-10-2020,11 - 12,5258,4770,3355,2327,1987,17696,Stavanger,58.969976,5.733107,11.09,6.88,9.96,12,997,87,5.7,200,75
30-10-2020,12 - 13,5259,4712,3301,2328,2019,17619,Stavanger,58.969976,5.733107,11.13,8.05,10.39,12,997,87,4.1,180,75
30-10-2020,13 - 14,5219,4793,3245,2322,2041,17619,Stavanger,58.969976,5.733107,11.12,7.69,10.38,12,997,87,4.6,180,75
30-10-2020,14 - 15,5165,4732,3235,2347,2025,17503,Stavanger,58.969976,5.733107,11.1,7.93,10.13,12,996,93,4.6,170,75
30-10-2020,15 - 16,5167,4574,3216,2363,2046,17366,Stavanger,58.969976,5.733107,10.83,7.94,10,12,996,93,4.1,170,75
30-10-2020,16 - 17,5227,4638,3294,2390,2040,17588,Stavanger,58.969976,5.733107,10.95,8.09,10.44,12,996,93,4.1,160,75
30-10-2020,17 - 18,5263,4812,3431,2436,2053,17994,Stavanger,58.969976,5.733107,11.14,9.03,10.53,12,996,93,3.1,160,75
30-10-2020,18 - 19,5157,4725,3322,2387,2053,17643,Stavanger,58.969976,5.733107,11.14,9.03,10.53,12,996,93,3.1,160,75
30-10-2020,19 - 20,4987,4533,3301,2345,1962,17127,Stavanger,58.969976,5.733107,11.4,7.96,10.45,12,996,93,5.1,150,75
30-10-2020,20 - 21,4766,4382,3168,2304,2027,16646,Stavanger,58.969976,5.733107,11.49,7.97,10.51,12,996,100,5.7,160,75
30-10-2020,21 - 22,4553,4299,2901,2245,1953,15951,Stavanger,58.969976,5.733107,11.99,7.94,10.37,13,996,93,6.2,160,75
30-10-2020,22 - 23,4275,4204,2916,2142,1911,15447,Stavanger,58.969976,5.733107,12.21,9.7,10.6,13,996,93,4.1,160,75
30-10-2020,23 - 00,4047,4101,2887,2058,1814,14906,Stavanger,58.969976,5.733107,12.25,9.4,10.68,13,996,93,4.6,170,75
31-10-2020,00 - 01,3828,3849,2602,1929,1765,13972,Stavanger,58.969976,5.733107,12.25,9.4,10.68,13,996,93,4.6,170,75
31-10-2020,01 - 02,3664,3813,2779,1932,1771,13959,Stavanger,58.969976,5.733107,12.29,10.5,10.99,13,996,93,3.1,170,75
31-10-2020,02 - 03,3583,3861,2666,1933,1751,13795,Stavanger,58.969976,5.733107,12.19,11.07,10.78,13,995,93,2.1,140,75
31-10-2020,03 - 04,3537,3867,2765,1946,1765,13880,Stavanger,58.969976,5.733107,12.19,11.07,10.78,13,995,93,2.1,140,75
31-10-2020,04 - 05,3527,3903,2689,1866,1777,13762,Stavanger,58.969976,5.733107,12.27,11.17,10.78,13,995,93,2.1,140,75
31-10-2020,05 - 06,3559,3978,2744,1873,1792,13947,Stavanger,58.969976,5.733107,12.27,11.17,10.78,13,995,93,2.1,140,75
31-10-2020,06 - 07,3711,4190,2948,1911,1800,14561,Stavanger,58.969976,5.733107,12.2,9.68,10.72,13,994,93,4.1,170,75
31-10-2020,07 - 08,3860,4353,2993,1918,1846,14970,Stavanger,58.969976,5.733107,12.12,9.58,10.95,13,994,93,4.1,180,75
31-10-2020,08 - 09,4120,4280,3121,1978,1897,15396,Stavanger,58.969976,5.733107,11.8,8.82,10.96,12.22,992,93,4.6,100,75
31-10-2020,09 - 10,4374,4532,3138,2034,1999,16077,Stavanger,58.969976,5.733107,11.52,8.01,11,11.85,992,100,5.7,120,75
31-10-2020,10 - 11,4509,4587,3085,2066,2038,16286,Stavanger,58.969976,5.733107,11.51,8.8,11,11.81,992,93,4.1,110,75
31-10-2020,11 - 12,4527,4390,3087,1971,2022,15997,Stavanger,58.969976,5.733107,11.49,8.42,10.95,11.75,991,93,4.6,100,75
31-10-2020,12 - 13,4531,4339,3032,1974,2027,15902,Stavanger,58.969976,5.733107,11.56,10.23,10.83,12,991,100,2.6,100,75
31-10-2020,13 - 14,4518,4253,2984,1941,2000,15695,Stavanger,58.969976,5.733107,11.52,10.95,10.56,12,991,100,1.5,150,75
31-10-2020,14 - 15,4520,4251,3135,1947,2013,15866,Stavanger,58.969976,5.733107,11.28,9.87,10,11.67,990,100,2.6,40,100
31-10-2020,15 - 16,4559,4327,3062,2032,2000,15980,Stavanger,58.969976,5.733107,11.29,9.88,10,11.67,990,100,2.6,50,100
31-10-2020,16 - 17,4671,4408,3143,2041,2032,16294,Stavanger,58.969976,5.733107,11.36,10.01,10.91,11.67,991,93,2.1,340,100
31-10-2020,17 - 18,4756,4526,3259,2067,2086,16694,Stavanger,58.969976,5.733107,11.67,10.37,10.98,12,991,100,2.6,260,75
31-10-2020,18 - 19,4668,4505,3199,1974,2050,16395,Stavanger,58.969976,5.733107,11.64,11.1,10.75,12,991,100,1.5,0,75
31-10-2020,19 - 20,4486,4363,3154,1910,1993,15906,Stavanger,58.969976,5.733107,11.12,10.78,10.82,11.68,992,100,1,240,75
31-10-2020,20 - 21,4296,4244,3103,1942,1946,15530,Stavanger,58.969976,5.733107,11.15,10.47,11,11.78,992,100,1.5,250,75
31-10-2020,21 - 22,4156,4122,3044,1935,1908,15164,Stavanger,58.969976,5.733107,11.17,10.49,11,11.79,992,100,1.5,290,75
31-10-2020,22 - 23,3969,4019,3062,1894,1861,14805,Stavanger,58.969976,5.733107,10.84,10.07,10.56,11.71,992,100,1.5,0,75
31-10-2020,23 - 00,3818,3917,2913,1763,1803,14214,Stavanger,58.969976,5.733107,10.81,10.38,10.56,11.59,993,100,1,0,75
1/11/20,00 - 01,3617,3875,2847,1870,1805,14014,Stavanger,58.969976,5.733107,10.81,10.38,10.56,11.49,994,100,1,0,75
1/11/20,01 - 02,3472,3771,2747,1812,1751,13553,Stavanger,58.969976,5.733107,10.99,8.23,10.56,11.5,993,87,3.6,330,98
1/11/20,02 - 03,3372,3707,2742,1807,1723,13351,Stavanger,58.969976,5.733107,10.95,7.48,10.56,11.21,993,87,4.6,340,96
1/11/20,03 - 04,3283,3688,2853,1783,1703,13309,Stavanger,58.969976,5.733107,10.98,8.92,10.56,11.33,993,87,2.6,10,92
1/11/20,04 - 05,3259,3776,2816,1827,1699,13376,Stavanger,58.969976,5.733107,11.41,9.37,10.59,12,993,93,3.1,240,75
1/11/20,05 - 06,3222,3709,2627,1790,1700,13048,Stavanger,58.969976,5.733107,11.08,8.91,10.87,11.33,993,100,3.6,350,75
1/11/20,06 - 07,3242,3743,2666,1863,1723,13237,Stavanger,58.969976,5.733107,10.52,7.55,10,11.14,993,93,4.1,340,75
1/11/20,07 - 08,3365,3684,2725,1935,1744,13453,Stavanger,58.969976,5.733107,10.52,7.55,10,11.14,993,93,4.1,340,75
1/11/20,08 - 09,3485,3702,2764,1966,1763,13680,Stavanger,58.969976,5.733107,10.16,8.43,9.78,10.87,992,100,2.6,300,75
1/11/20,09 - 10,3683,3936,2743,1933,1807,14102,Stavanger,58.969976,5.733107,9.67,6.13,8.89,10.63,993,93,4.6,310,75
1/11/20,10 - 11,3868,4218,2785,1960,1887,14718,Stavanger,58.969976,5.733107,9.25,7.13,8.33,10.4,993,87,2.1,270,75
1/11/20,11 - 12,3960,4178,2770,2014,1931,14852,Stavanger,58.969976,5.733107,8.97,6.43,7.78,10.25,994,87,2.6,280,75
1/11/20,12 - 13,3978,4097,2669,2004,1939,14687,Stavanger,58.969976,5.733107,8.86,6.24,7.78,10.13,994,76,2.1,260,75
1/11/20,13 - 14,4008,4181,2797,2037,1948,14972,Stavanger,58.969976,5.733107,9.09,6.7,7.78,11,995,81,2.1,270,90
1/11/20,14 - 15,4046,4273,2849,2047,1978,15192,Stavanger,58.969976,5.733107,8.84,4.11,7.22,10,996,87,5.7,280,90
1/11/20,15 - 16,4195,4284,2781,2087,2040,15385,Stavanger,58.969976,5.733107,8.81,3.15,7.78,10,997,81,6.7,290,75
1/11/20,16 - 17,4395,4359,2854,2064,1988,15660,Stavanger,58.969976,5.733107,8.53,1.93,7.29,10,997,76,7.7,290,75
1/11/20,17 - 18,4398,4365,2909,2035,2024,15730,Stavanger,58.969976,5.733107,8.17,1.5,7.09,9,998,76,7.7,290,75
1/11/20,18 - 19,4356,4251,2874,2060,1971,15511,Stavanger,58.969976,5.733107,7.9,1.53,6.67,9,999,66,6.7,300,75
1/11/20,19 - 20,4278,4157,2912,1995,1936,15278,Stavanger,58.969976,5.733107,7.86,1.83,6.53,9,999,66,6.2,290,75
1/11/20,20 - 21,4202,4225,2917,1925,1919,15188,Stavanger,58.969976,5.733107,7.81,2.37,6.26,9,1000,61,5.1,300,90
1/11/20,21 - 22,4057,4140,2853,1875,1888,14812,Stavanger,58.969976,5.733107,7.58,4.38,5.74,9,1000,66,2.1,340,75
1/11/20,22 - 23,3863,4057,2779,1900,1835,14433,Stavanger,58.969976,5.733107,7.26,4.91,5.14,9.44,1000,70,1,0,75
1/11/20,23 - 00,3670,3936,2615,1992,1772,13984,Stavanger,58.969976,5.733107,7.24,5.26,4.86,9.44,1001,81,1,0,75
2/11/20,00 - 01,3445,3803,2545,1920,1787,13499,Stavanger,58.969976,5.733107,7.25,4.55,5.06,9.44,1001,70,1.5,0,75
2/11/20,01 - 02,3306,3610,2559,1876,1765,13115,Stavanger,58.969976,5.733107,7.43,4.51,5.31,9.44,1001,75,2.1,130,40
2/11/20,02 - 03,3205,3708,2555,1837,1771,13075,Stavanger,58.969976,5.733107,8.1,5.3,6.33,9.44,1002,75,2.1,130,75
2/11/20,03 - 04,3165,3661,2483,1815,1770,12894,Stavanger,58.969976,5.733107,9.36,6.1,7.4,10,1001,66,2.6,150,40
2/11/20,04 - 05,3197,3787,2495,1793,1765,13038,Stavanger,58.969976,5.733107,9.61,6.04,7.84,11,1003,66,3.1,140,40
2/11/20,05 - 06,3360,3826,2565,1814,1772,13336,Stavanger,58.969976,5.733107,10.01,5.29,8.74,11,1001,53,4.1,160,40
2/11/20,06 - 07,3751,3995,2682,1906,1846,14180,Stavanger,58.969976,5.733107,9.49,5.7,8.89,10,1001,61,3.1,160,75
2/11/20,07 - 08,4223,4245,2816,2063,1990,15337,Stavanger,58.969976,5.733107,9.5,4.86,8.89,10,1000,66,4.6,160,75
2/11/20,08 - 09,4335,4308,3003,2092,2012,15750,Stavanger,58.969976,5.733107,9.24,4.91,8.33,10.56,1000,66,4.1,150,75
2/11/20,09 - 10,4345,4327,3226,2003,1976,15876,Stavanger,58.969976,5.733107,8.4,3.59,7.22,10,999,76,5.1,140,75
2/11/20,10 - 11,4379,4423,3053,2066,2007,15927,Stavanger,58.969976,5.733107,8.14,2.86,6.67,9.45,999,76,5.7,140,75
2/11/20,11 - 12,4242,4354,2991,2043,1992,15622,Stavanger,58.969976,5.733107,7.92,3.41,6.67,9.44,998,87,5.1,110,75
2/11/20,12 - 13,4230,4390,2981,1998,1889,15489,Stavanger,58.969976,5.733107,7.97,4.03,7.22,9.44,998,93,4.6,120,75
2/11/20,13 - 14,4270,4429,3113,2068,1964,15844,Stavanger,58.969976,5.733107,7.78,4.85,6.67,9.08,998,93,3.1,170,75
2/11/20,14 - 15,4267,4398,3078,2085,1936,15763,Stavanger,58.969976,5.733107,7.88,4.97,6.67,9.44,998,93,3.1,170,75
2/11/20,15 - 16,4258,4366,3172,2074,1960,15829,Stavanger,58.969976,5.733107,7.81,4.89,6.67,9.44,998,93,3.1,160,75
2/11/20,16 - 17,4393,4420,3211,2093,2017,16134,Stavanger,58.969976,5.733107,7.88,4.97,7.06,9.44,997,93,3.1,140,75
2/11/20,17 - 18,4521,4381,3122,2049,2008,16081,Stavanger,58.969976,5.733107,7.88,4.97,7.13,9.44,997,93,3.1,160,75
2/11/20,18 - 19,4479,4487,3122,1991,1994,16071,Stavanger,58.969976,5.733107,8,5.47,6.99,9.44,997,93,2.6,210,75
2/11/20,19 - 20,4409,4443,3046,1917,1973,15789,Stavanger,58.969976,5.733107,7.87,5.31,6.67,9.44,997,93,2.6,180,75
2/11/20,20 - 21,4323,4376,2930,1919,1971,15518,Stavanger,58.969976,5.733107,8.17,5.33,6.67,10,998,93,3.1,210,75
2/11/20,21 - 22,4170,4170,2898,1929,1916,15084,Stavanger,58.969976,5.733107,8.15,5.57,6.67,10,998,81,2.1,210,75
2/11/20,22 - 23,3965,4003,2909,1877,1864,14618,Stavanger,58.969976,5.733107,7.53,4.69,6.11,9.44,998,87,2.6,150,40
2/11/20,23 - 00,3680,3581,2876,1816,1808,13760,Stavanger,58.969976,5.733107,7.08,4.35,5.56,10,998,93,2.6,150,40
3/11/20,00 - 01,3452,3847,2777,1830,1799,13706,Stavanger,58.969976,5.733107,6.51,3.31,5.56,9.22,998,93,3.1,140,40
3/11/20,01 - 02,3367,3756,2647,1804,1740,13313,Stavanger,58.969976,5.733107,7.21,4.16,6.67,9.17,998,93,3.1,140,40
3/11/20,02 - 03,3356,3694,2702,1906,1767,13425,Stavanger,58.969976,5.733107,7.85,4.23,7.22,9.35,999,93,4.1,140,75
3/11/20,03 - 04,3350,3648,2784,1904,1748,13434,Stavanger,58.969976,5.733107,9.36,5.28,8,11.11,998,81,4.6,130,75
3/11/20,04 - 05,3509,3711,2814,1753,1760,13547,Stavanger,58.969976,5.733107,9.43,4.59,8.45,10.1,998,81,5.7,140,75
3/11/20,05 - 06,3598,3904,2733,1798,1752,13786,Stavanger,58.969976,5.733107,9.85,4.75,8.9,11,997,81,6.2,140,75
3/11/20,06 - 07,4137,4084,2840,1972,1877,14910,Stavanger,58.969976,5.733107,9.89,2.85,8.89,11.67,997,76,8.7,150,75
3/11/20,07 - 08,4688,4486,3140,2128,2069,16511,Stavanger,58.969976,5.733107,10.27,3.66,9.3,11.67,996,76,8.2,150,75
3/11/20,08 - 09,4862,4658,3192,2290,2104,17106,Stavanger,58.969976,5.733107,10.22,3.25,9.44,11.11,995,76,8.7,150,75
3/11/20,09 - 10,4780,4514,3184,2249,2116,16843,Stavanger,58.969976,5.733107,9.81,3.2,8.89,11.67,995,87,8.7,140,75
3/11/20,10 - 11,4638,4480,3375,2254,2052,16799,Stavanger,58.969976,5.733107,9.67,3.02,8.89,10.86,994,87,8.7,140,75
3/11/20,11 - 12,4434,4429,3142,2132,2020,16157,Stavanger,58.969976,5.733107,9.66,3.6,8.89,10.81,993,93,8.2,140,75
3/11/20,12 - 13,4329,4085,3208,2170,2085,15876,Stavanger,58.969976,5.733107,10.39,4.26,9.93,11.11,992,87,8.2,150,90
3/11/20,13 - 14,4314,3994,3089,2164,2029,15591,Stavanger,58.969976,5.733107,10.87,5.12,10.22,11.67,991,93,8.2,150,75
3/11/20,14 - 15,4382,4144,3165,2254,1954,15898,Stavanger,58.969976,5.733107,11.56,5.64,10.92,12.22,989,93,8.7,150,75
3/11/20,15 - 16,4504,4345,3232,2255,2076,16412,Stavanger,58.969976,5.733107,11.77,5.49,11.11,12.41,987,93,9.3,150,100
3/11/20,16 - 17,4749,4353,3482,2220,2077,16881,Stavanger,58.969976,5.733107,12.34,4.82,11.67,13,987,93,11.3,150,75
3/11/20,17 - 18,4835,4509,3364,2155,2106,16969,Stavanger,58.969976,5.733107,12.71,4.95,12.22,13.33,985,93,11.8,160,90
3/11/20,18 - 19,4814,4374,3412,2169,2091,16860,Stavanger,58.969976,5.733107,12.68,6.31,12.22,13.35,984,93,9.8,170,90
3/11/20,19 - 20,4738,4338,3338,2093,2126,16632,Stavanger,58.969976,5.733107,11.76,6.25,11.11,13.22,984,93,8.2,190,75
3/11/20,20 - 21,4584,4386,3184,2050,2085,16289,Stavanger,58.969976,5.733107,11.35,6.08,10.56,12.87,984,93,7.7,190,75
3/11/20,21 - 22,4442,4342,3065,1956,2052,15857,Stavanger,58.969976,5.733107,10.92,5.53,10,12.23,984,93,7.7,200,75
3/11/20,22 - 23,4217,4314,2983,1906,2004,15425,Stavanger,58.969976,5.733107,10.38,5.55,10,11.26,984,93,6.7,220,100
3/11/20,23 - 00,3931,4204,2912,1865,1892,14803,Stavanger,58.969976,5.733107,9.65,4.75,8.89,11,985,87,6.2,230,90
4/11/20,00 - 01,3744,3978,2908,1810,1893,14333,Stavanger,58.969976,5.733107,9.13,4.46,8.33,10.61,986,87,5.7,250,90
4/11/20,01 - 02,3613,3921,2914,1691,1861,13999,Stavanger,58.969976,5.733107,8.91,5.25,7.78,10.27,987,76,3.6,240,75
4/11/20,02 - 03,3567,3929,2981,1684,1858,14019,Stavanger,58.969976,5.733107,9.08,5.99,7.78,10.56,989,81,3.1,180,75
4/11/20,03 - 04,3586,3956,2807,1703,1854,13907,Stavanger,58.969976,5.733107,9.06,5.37,7.78,10.56,989,93,4.6,170,75
4/11/20,04 - 05,3683,4005,2826,1766,1855,14135,Stavanger,58.969976,5.733107,9.4,5.56,8.33,10.17,989,87,4.6,150,75
4/11/20,05 - 06,3924,4189,2950,1889,1862,14814,Stavanger,58.969976,5.733107,9.67,5.89,8.89,10,990,87,4.6,170,75
4/11/20,06 - 07,4474,4583,3099,2028,2004,16189,Stavanger,58.969976,5.733107,9.99,5.52,9.44,11.11,990,87,5.7,180,40
4/11/20,07 - 08,5026,4828,3332,2175,2153,17515,Stavanger,58.969976,5.733107,10.98,5.36,9.73,12,990,71,6.7,190,20
4/11/20,08 - 09,5208,5146,3395,2074,2258,18081,Stavanger,58.969976,5.733107,10.44,5.62,8.89,11.67,990,76,5.7,170,20
4/11/20,09 - 10,5155,4906,3430,2003,2239,17734,Stavanger,58.969976,5.733107,9.58,5.55,8.33,11.67,990,81,4.6,160,20
4/11/20,10 - 11,4979,4736,3367,2062,2214,17357,Stavanger,58.969976,5.733107,8.92,4.4,7.78,10.33,991,81,5.1,150,40
4/11/20,11 - 12,4735,4544,3405,2088,2188,16960,Stavanger,58.969976,5.733107,9.07,4.93,7.78,10,991,81,4.6,150,75
4/11/20,12 - 13,4729,4677,3513,2086,2225,17230,Stavanger,58.969976,5.733107,9.21,4.75,8.33,10.05,991,81,5.1,160,40
4/11/20,13 - 14,4611,4563,3491,2177,2143,16984,Stavanger,58.969976,5.733107,8.99,3.71,8.33,10,991,81,6.2,160,40
4/11/20,14 - 15,4592,4529,3454,2153,2137,16865,Stavanger,58.969976,5.733107,9.02,4.1,7.78,10,991,81,5.7,160,40
4/11/20,15 - 16,4710,4519,3365,2138,2182,16913,Stavanger,58.969976,5.733107,8.98,4.82,7.78,10,991,81,4.6,160,40
4/11/20,16 - 17,5030,4520,3461,2050,2252,17314,Stavanger,58.969976,5.733107,8.72,5.08,7.78,10,991,87,4.1,150,40
4/11/20,17 - 18,5132,4543,3432,2033,2324,17464,Stavanger,58.969976,5.733107,8.66,5.01,7.22,10,991,87,4.1,160,20
4/11/20,18 - 19,5044,4743,3337,2041,2197,17363,Stavanger,58.969976,5.733107,9.05,5.83,8.33,10,993,87,3.6,130,75
4/11/20,19 - 20,4920,4737,3331,2031,2211,17231,Stavanger,58.969976,5.733107,8.76,5.13,8.26,9.8,993,87,4.1,130,75
4/11/20,20 - 21,4783,4542,3261,2035,2132,16752,Stavanger,58.969976,5.733107,8.71,5.07,8.1,9.54,993,87,4.1,130,75
4/11/20,21 - 22,4600,4419,3263,2105,2125,16511,Stavanger,58.969976,5.733107,8.59,5.14,7.77,10,993,93,4.1,120,20
4/11/20,22 - 23,4303,4284,3238,2114,2024,15962,Stavanger,58.969976,5.733107,8.15,4.39,6.67,9.27,991,87,4.1,120,20
4/11/20,23 - 00,3991,4027,3094,1962,1940,15015,Stavanger,58.969976,5.733107,8.44,5.66,7.9,9.24,993,93,3.1,120,40
5/11/20,00 - 01,3754,3794,2998,1918,1876,14339,Stavanger,58.969976,5.733107,8.34,5.67,7.78,9.34,993,87,2.6,110,40
5/11/20,01 - 02,3625,3727,3130,1727,1857,14066,Stavanger,58.969976,5.733107,8.39,4.11,6.67,10.56,992,81,4.6,120,40
5/11/20,02 - 03,3569,3774,3117,1718,1844,14023,Stavanger,58.969976,5.733107,9.59,4.59,8.33,11,992,76,5.7,120,40
5/11/20,03 - 04,3536,3761,2956,1762,1837,13851,Stavanger,58.969976,5.733107,10.18,5.3,9.44,11.11,991,76,5.7,120,40
5/11/20,04 - 05,3590,3818,2899,1897,1837,14041,Stavanger,58.969976,5.733107,9.41,2.82,8.89,10.42,992,81,8.2,140,94
5/11/20,05 - 06,3742,3894,2990,1967,1819,14411,Stavanger,58.969976,5.733107,9.89,5.72,9,11,992,76,4.6,130,75
5/11/20,06 - 07,4252,4184,3125,2146,1938,15645,Stavanger,58.969976,5.733107,10.4,5.78,9.37,11.11,992,81,5.7,130,75
5/11/20,07 - 08,4776,4513,3313,2290,2057,16950,Stavanger,58.969976,5.733107,10.16,4.78,9.23,11.11,991,81,6.7,120,40
5/11/20,08 - 09,4885,4591,3301,2299,2035,17111,Stavanger,58.969976,5.733107,9.94,7.38,8.87,11,992,81,2.6,140,75
5/11/20,09 - 10,4821,4537,3269,2292,2100,17019,Stavanger,58.969976,5.733107,9.78,6.49,8.53,10.56,993,81,3.6,130,40
5/11/20,10 - 11,4682,4527,3360,2186,2097,16852,Stavanger,58.969976,5.733107,9.38,5.19,8.39,10.56,993,87,5.1,140,75
5/11/20,11 - 12,4570,4465,3345,2185,2087,16652,Stavanger,58.969976,5.733107,8.52,5.89,7.22,9.7,992,87,2.6,150,75
5/11/20,12 - 13,4518,4436,3289,2207,2043,16493,Stavanger,58.969976,5.733107,8.54,5.78,8,9.62,993,93,3.1,90,20
5/11/20,13 - 14,4459,4486,3307,2218,2043,16513,Stavanger,58.969976,5.733107,8.69,5.74,7.78,10.56,993,87,3.1,110,0
5/11/20,14 - 15,4479,4628,3345,2264,2031,16747,Stavanger,58.969976,5.733107,8.29,5.39,6.67,10.56,991,81,2.6,120,40
5/11/20,15 - 16,4559,4562,3365,2291,2075,16852,Stavanger,58.969976,5.733107,7.93,4.12,6.67,10.56,991,87,4.1,120,0
5/11/20,16 - 17,4800,4597,3405,2283,2085,17170,Stavanger,58.969976,5.733107,8.32,5.43,6.67,10.56,991,81,2.6,90,0
5/11/20,17 - 18,4793,4643,3356,2229,2104,17124,Stavanger,58.969976,5.733107,8.3,4.7,6.67,10.56,991,81,3.6,110,0
5/11/20,18 - 19,4714,4538,3335,2222,2030,16838,Stavanger,58.969976,5.733107,8.3,4.35,6.67,10.56,990,81,4.1,110,0
5/11/20,19 - 20,4579,4406,3231,2142,1997,16355,Stavanger,58.969976,5.733107,8.53,4.8,7.22,10,990,76,3.6,100,0
5/11/20,20 - 21,4480,4331,3208,2113,1965,16097,Stavanger,58.969976,5.733107,8.29,4.86,7,10,989,76,3.1,100,75
5/11/20,21 - 22,4287,4289,3124,2084,1925,15709,Stavanger,58.969976,5.733107,8.6,4.53,7.22,10,989,76,4.1,110,75
5/11/20,22 - 23,4019,4189,3053,2022,1845,15127,Stavanger,58.969976,5.733107,8.58,4.69,7.22,10,989,81,4.1,110,75
5/11/20,23 - 00,3732,3876,3077,1988,1807,14480,Stavanger,58.969976,5.733107,8.47,4.21,7.22,10,988,81,4.6,120,75
6/11/20,00 - 01,3461,3829,3012,1979,1752,14033,Stavanger,58.969976,5.733107,8.53,5.15,7.22,10.56,989,76,3.1,110,40
6/11/20,01 - 02,3346,3791,2929,1930,1733,13729,Stavanger,58.969976,5.733107,8.67,4.45,7.78,10.56,989,81,4.6,120,40
6/11/20,02 - 03,3266,3644,2863,1850,1700,13324,Stavanger,58.969976,5.733107,9.53,5.09,8.33,11,989,71,4.6,120,40
6/11/20,03 - 04,3214,3619,2859,1972,1667,13330,Stavanger,58.969976,5.733107,9.79,5.05,8.33,11.11,988,71,5.1,120,40
6/11/20,04 - 05,3265,3748,2885,2026,1690,13615,Stavanger,58.969976,5.733107,10.03,4.92,9.24,11.11,988,71,5.7,130,86
6/11/20,05 - 06,3410,3980,2875,1924,1732,13920,Stavanger,58.969976,5.733107,9.97,4,8.89,11.11,989,76,7.2,130,75
6/11/20,06 - 07,3855,4235,3044,1939,1832,14906,Stavanger,58.969976,5.733107,9.8,5.28,8.89,11,988,87,5.7,160,75
6/11/20,07 - 08,4332,4612,3100,2004,1854,15902,Stavanger,58.969976,5.733107,9.5,5.33,8.89,10.17,988,87,5.1,190,75
6/11/20,08 - 09,4464,4609,3169,2136,1919,16297,Stavanger,58.969976,5.733107,9.45,6.56,8.83,10.56,988,93,3.6,180,75
6/11/20,09 - 10,4490,4688,3211,2209,2041,16638,Stavanger,58.969976,5.733107,9.09,5.76,8.33,10.56,989,93,4.1,160,75
6/11/20,10 - 11,4472,4666,3207,2160,2061,16566,Stavanger,58.969976,5.733107,8.65,7.04,7.22,10.56,989,93,1.5,180,75
6/11/20,11 - 12,4326,4548,3291,2115,2062,16341,Stavanger,58.969976,5.733107,8.78,6.2,7.22,10.56,989,87,2.6,160,75
6/11/20,12 - 13,4209,4469,3285,2161,2049,16174,Stavanger,58.969976,5.733107,8.56,6.16,6.67,11.11,989,93,2.6,150,75
6/11/20,13 - 14,4130,4441,3236,2212,1986,16005,Stavanger,58.969976,5.733107,8.23,4.48,6.67,10.56,990,87,4.1,150,75
6/11/20,14 - 15,4116,4481,3185,2264,2000,16046,Stavanger,58.969976,5.733107,7.56,3.88,7,9.06,990,93,4.1,130,75
6/11/20,15 - 16,4166,4488,3169,2329,1965,16116,Stavanger,58.969976,5.733107,7.56,3.67,6.67,8.95,989,87,4.1,130,75
6/11/20,16 - 17,4388,4719,3156,2347,2048,16658,Stavanger,58.969976,5.733107,8.03,4.94,6.67,10,988,87,3.1,100,40
